assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,standard_units,standard_value,units,value,IC50_nM,pIC50
CHEMBL898066,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1,CHEMBL1137531,CHEMBL398606,nM,1720.0,uM,1.72,1720.0,5.764471553092451
CHEMBL931462,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1144687,CHEMBL388978,nM,28.0,nM,28.0,28.0,7.552841968657781
CHEMBL931462,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,CHEMBL1144687,CHEMBL82242,nM,25000.0,uM,25.0,25000.0,4.6020599913279625
CHEMBL931462,NCCc1ccc(OC(=O)c2cc(O)c(O)c(O)c2)cc1.O=C(O)C(F)(F)F,CHEMBL1144687,CHEMBL258248,nM,161000.0,uM,161.0,161000.0,3.7931741239681505
CHEMBL957366,Cc1ccc(/C=C2\SC(O)=NC2=O)cc1,CHEMBL1139352,CHEMBL447571,nM,4400.0,uM,4.4,4400.0,5.356547323513812
CHEMBL957366,Cc1cccc(/C=C2\SC(=O)NC2=O)c1,CHEMBL1139352,CHEMBL498406,nM,100.0,uM,0.1,100.0,7.0
CHEMBL957366,O=C1NC(=O)/C(=C/c2ccc(C(F)(F)F)cc2)S1,CHEMBL1139352,CHEMBL447567,nM,80.0,uM,0.08,80.0,7.096910013008056
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(C(F)(F)F)c2)S1,CHEMBL1139352,CHEMBL183906,nM,100.0,uM,0.1,100.0,7.0
CHEMBL957366,COCOc1c(/C=C2\SC(=O)NC2=O)cccc1C(F)(F)F,CHEMBL1139352,CHEMBL497607,nM,1500.0,uM,1.5,1500.0,5.823908740944319
CHEMBL957366,COCCOc1c(/C=C2\SC(=O)NC2=O)cccc1C(F)(F)F,CHEMBL1139352,CHEMBL447741,nM,42000.0,uM,42.0,42000.0,4.376750709602099
CHEMBL957366,CCc1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL1139352,CHEMBL493742,nM,300.0,uM,0.3,300.0,6.522878745280337
CHEMBL957366,COc1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL1139352,CHEMBL85496,nM,300.0,uM,0.3,300.0,6.522878745280337
CHEMBL957366,O=C1NC(=O)/C(=C/c2ccc(OC(F)(F)F)cc2)S1,CHEMBL1139352,CHEMBL454557,nM,500.0,uM,0.5,500.0,6.301029995663981
CHEMBL957366,COc1cccc(/C=C2\SC(=O)NC2=O)c1,CHEMBL1139352,CHEMBL496782,nM,40.0,uM,0.04,40.0,7.3979400086720375
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)F)c2)S1,CHEMBL1139352,CHEMBL496783,nM,900.0,uM,0.9,900.0,6.045757490560675
CHEMBL957366,CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL1139352,CHEMBL86257,nM,43000.0,uM,43.0,43000.0,4.366531544420414
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)C(F)F)c2)S1,CHEMBL1139352,CHEMBL496784,nM,2200.0,uM,2.2,2200.0,5.657577319177793
CHEMBL957366,CCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL1139352,CHEMBL84558,nM,20.0,uM,0.02,20.0,7.698970004336019
CHEMBL957366,CN(C)c1ccc(/C=C2\SC(=O)NC2=O)cc1,CHEMBL1139352,CHEMBL493847,nM,100.0,uM,0.1,100.0,7.0
CHEMBL957366,O=C1NC(=O)/C(=C/c2ccc(F)cc2)S1,CHEMBL1139352,CHEMBL496786,nM,2300.0,uM,2.3,2300.0,5.638272163982407
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(F)c2)S1,CHEMBL1139352,CHEMBL448443,nM,400.0,uM,0.4,400.0,6.3979400086720375
CHEMBL957366,O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)S1,CHEMBL1139352,CHEMBL496995,nM,200.0,uM,0.2,200.0,6.698970004336019
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(Cl)c2)S1,CHEMBL1139352,CHEMBL495398,nM,40.0,uM,0.04,40.0,7.3979400086720375
CHEMBL957366,O=C1NC(=O)/C(=C/c2ccc(Br)cc2)S1,CHEMBL1139352,CHEMBL496996,nM,90.0,uM,0.09,90.0,7.045757490560675
CHEMBL957366,O=C1NC(=O)/C(=C/c2cccc(Br)c2)S1,CHEMBL1139352,CHEMBL496587,nM,100.0,uM,0.1,100.0,7.0
CHEMBL957366,CCOc1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1,CHEMBL1139352,CHEMBL496971,nM,100000.0,uM,100.0,100000.0,4.0
CHEMBL960121,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,40.0,nM,40.0,40.0,7.3979400086720375
CHEMBL960121,CN1CCCN(c2cncc(-c3cccc(/C=C/C(N)=O)c3)n2)CC1,CHEMBL1153342,CHEMBL493536,nM,1200.0,nM,1200.0,1200.0,5.920818753952375
CHEMBL960121,CN1CCCN(c2cncc(-c3cccc(CCC(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL506100,nM,1400.0,nM,1400.0,1400.0,5.853871964321762
CHEMBL960121,CN1CCCN(c2cncc(-c3cccc(/C=C/C4=NNNN4)c3)n2)CC1,CHEMBL1153342,CHEMBL523841,nM,160.0,nM,160.0,160.0,6.795880017344075
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(N3CCCNCC3)n2)c1,CHEMBL1153342,CHEMBL510884,nM,10.0,nM,10.0,10.0,8.0
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(N3CCCCCC3)n2)c1,CHEMBL1153342,CHEMBL493754,nM,3300.0,nM,3300.0,3300.0,5.481486060122113
CHEMBL960121,CC(=O)N1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL523520,nM,880.0,nM,880.0,880.0,6.055517327849832
CHEMBL960121,CN1CCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL492354,nM,150.0,nM,150.0,150.0,6.823908740944319
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(N3CCNCC3)n2)c1,CHEMBL1153342,CHEMBL522822,nM,200.0,nM,200.0,200.0,6.698970004336019
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(N3CCOCC3)n2)c1,CHEMBL1153342,CHEMBL492753,nM,1700.0,nM,1700.0,1700.0,5.769551078621726
CHEMBL960121,NCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL455227,nM,140.0,nM,140.0,140.0,6.853871964321762
CHEMBL960121,NCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL495030,nM,27.0,nM,27.0,27.0,7.568636235841013
CHEMBL960121,NCCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL454281,nM,22.0,nM,22.0,22.0,7.657577319177793
CHEMBL960121,CN(C)CCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL493559,nM,94.0,nM,94.0,94.0,7.026872146400302
CHEMBL960121,CN(C)CCCN(C)c1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL522340,nM,370.0,nM,370.0,370.0,6.431798275933005
CHEMBL960121,CC(=O)NCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL493560,nM,1020.0,nM,1020.0,1020.0,5.991399828238082
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(NCCCO)n2)c1,CHEMBL1153342,CHEMBL494501,nM,310.0,nM,310.0,310.0,6.508638306165727
CHEMBL960121,COCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL449471,nM,480.0,nM,480.0,480.0,6.318758762624412
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(NCC3CCNCC3)n2)c1,CHEMBL1153342,CHEMBL455255,nM,25.0,nM,25.0,25.0,7.6020599913279625
CHEMBL960121,NCC1CCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL523534,nM,17.0,nM,17.0,17.0,7.769551078621726
CHEMBL960121,N[C@H]1CC[C@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL494354,nM,12.0,nM,12.0,12.0,7.920818753952375
CHEMBL960121,N[C@H]1CC[C@@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL494355,nM,19.0,nM,19.0,19.0,7.721246399047171
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cncc(N[C@H]3CC[C@H](O)CC3)n2)c1,CHEMBL1153342,CHEMBL492580,nM,265.0,nM,265.0,265.0,6.576754126063192
CHEMBL960121,O=C(O)/C=C/c1cccc(-c2cnccn2)c1,CHEMBL1153342,CHEMBL473468,nM,2200.0,nM,2200.0,2200.0,5.657577319177793
CHEMBL960121,CN1CCCN(c2cccc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL492581,nM,50.0,nM,50.0,50.0,7.301029995663981
CHEMBL960089,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,40.0,nM,40.0,40.0,7.3979400086720375
CHEMBL960129,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1153342,CHEMBL388978,nM,7.0,nM,7.0,7.0,8.154901959985743
CHEMBL960090,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,140.0,nM,140.0,140.0,6.853871964321762
CHEMBL960091,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,4000.0,nM,4000.0,4000.0,5.3979400086720375
CHEMBL960093,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,21.0,nM,21.0,21.0,7.6777807052660805
CHEMBL960094,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,1200.0,nM,1200.0,1200.0,5.920818753952375
CHEMBL960095,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,4000.0,nM,4000.0,4000.0,5.3979400086720375
CHEMBL960128,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,153.0,nM,153.0,153.0,6.815308569182402
CHEMBL960130,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,760.0,nM,760.0,760.0,6.119186407719209
CHEMBL960129,NCCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL454281,nM,22.0,nM,22.0,22.0,7.657577319177793
CHEMBL960130,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1153342,CHEMBL388978,nM,345.0,nM,345.0,345.0,6.462180904926726
CHEMBL960129,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL493937,nM,40.0,nM,40.0,40.0,7.3979400086720375
CHEMBL960129,CN1CCCN(c2cccc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL492581,nM,46.0,nM,46.0,46.0,7.337242168318426
CHEMBL960129,N[C@H]1CC[C@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,CHEMBL1153342,CHEMBL494354,nM,12.0,nM,12.0,12.0,7.920818753952375
CHEMBL960129,COCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,CHEMBL1153342,CHEMBL449471,nM,480.0,nM,480.0,480.0,6.318758762624412
CHEMBL1062793,CC(=O)O.O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,CHEMBL1150976,CHEMBL265470,nM,110.0,uM,0.11,110.0,6.958607314841775
CHEMBL1062793,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,CHEMBL1150976,CHEMBL1880739,nM,70.0,uM,0.07,70.0,7.154901959985743
CHEMBL1051395,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12,CHEMBL1154186,CHEMBL583972,nM,510.0,uM,0.51,510.0,6.292429823902063
CHEMBL1248424,O=Cc1c[nH]c2c1ccc1c2[nH]c2cccc(Br)c21,CHEMBL1240519,CHEMBL1240961,nM,131.0,uM,0.131,131.0,6.882728704344236
CHEMBL1248424,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12,CHEMBL1240519,CHEMBL583972,nM,510.0,uM,0.51,510.0,6.292429823902063
CHEMBL1786238,O=C(O)c1cc2cc(C(F)(F)F)ccc2o1,CHEMBL1781944,CHEMBL1782505,nM,13500.0,uM,13.5,13500.0,4.8696662315049934
CHEMBL1786238,O=C(O)c1cc2cc(-c3cccnc3)ccc2o1,CHEMBL1781944,CHEMBL1204914,nM,7100.0,uM,7.1,7100.0,5.1487416512809245
CHEMBL1786238,O=C(O)c1cc2cc(-c3cnccn3)ccc2o1,CHEMBL1781944,CHEMBL1782507,nM,11900.0,uM,11.9,11900.0,4.924453038607469
CHEMBL1786238,Cn1cc(-c2ccc3oc(C(=O)O)cc3c2)cn1,CHEMBL1781944,CHEMBL1782508,nM,2900.0,uM,2.9,2900.0,5.5376020021010435
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NCC4CCNCC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782509,nM,160.0,uM,0.16,160.0,6.795880017344075
CHEMBL1786238,O=C(O)c1cc2cc(-c3cnn(C4CCNCC4)c3)ccc2o1,CHEMBL1781944,CHEMBL1782510,nM,5800.0,uM,5.8,5800.0,5.236572006437063
CHEMBL1786238,NCCCCNc1ccnc(-c2ccc3oc(C(=O)O)cc3c2)n1,CHEMBL1781944,CHEMBL1782511,nM,1200.0,uM,1.2,1200.0,5.920818753952375
CHEMBL1786238,NCCCCNc1nccc(-c2ccc3oc(C(=O)O)cc3c2)n1,CHEMBL1781944,CHEMBL1782512,nM,590.0,uM,0.59,590.0,6.229147988357855
CHEMBL1786238,N[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782513,nM,54.0,uM,0.054,54.0,7.267606240177032
CHEMBL1786238,N[C@H]1CC[C@@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782514,nM,110.0,uM,0.11,110.0,6.958607314841775
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NC4CCNCC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782515,nM,150.0,uM,0.15,150.0,6.823908740944319
CHEMBL1786238,NC[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782516,nM,21.0,uM,0.021,21.0,7.6777807052660805
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NC4CNC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782517,nM,100.0,uM,0.1,100.0,7.0
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782518,nM,250.0,uM,0.25,250.0,6.6020599913279625
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCc3ccncc3)c2o1,CHEMBL1781944,CHEMBL1782519,nM,12500.0,uM,12.5,12500.0,4.903089986991944
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC3CCCNC3)c2o1,CHEMBL1781944,CHEMBL1782520,nM,330.0,uM,0.33,330.0,6.481486060122113
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782521,nM,190.0,uM,0.19,190.0,6.721246399047171
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782522,nM,350.0,uM,0.35,350.0,6.455931955649724
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCCc3ccncc3)c2o1,CHEMBL1781944,CHEMBL1782523,nM,21100.0,uM,21.1,21100.0,4.675717544702307
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NCCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782524,nM,540.0,uM,0.54,540.0,6.267606240177032
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NC(=O)C3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782525,nM,260.0,uM,0.26,260.0,6.585026652029182
CHEMBL1786238,O=C(CC1CCNCC1)Nc1cc(Br)cc2cc(C(=O)O)oc12,CHEMBL1781944,CHEMBL1782526,nM,340.0,uM,0.34,340.0,6.468521082957745
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC(=O)N3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782527,nM,1300.0,uM,1.3,1300.0,5.886056647693163
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(C(=O)NC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782528,nM,7000.0,uM,7.0,7000.0,5.154901959985743
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(C(=O)NCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782529,nM,1300.0,uM,1.3,1300.0,5.886056647693163
CHEMBL1786238,N[C@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,CHEMBL1781944,CHEMBL1782530,nM,4.0,uM,0.004,4.0,8.397940008672037
CHEMBL1786238,N[C@H]1CC[C@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,CHEMBL1781944,CHEMBL1782531,nM,66.0,uM,0.066,66.0,7.180456064458132
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@@H](O)CC3)c2o1,CHEMBL1781944,CHEMBL1782532,nM,6800.0,uM,6.8,6800.0,5.167491087293763
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@H](O)CC3)c2o1,CHEMBL1781944,CHEMBL1782533,nM,6100.0,uM,6.1,6100.0,5.214670164989233
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910893,nM,39.0,uM,0.039,39.0,7.4089353929735005
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910892,nM,283.0,uM,0.283,283.0,6.548213564475709
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3c2)cc1,CHEMBL1909629,CHEMBL1910894,nM,42.0,uM,0.042,42.0,7.376750709602099
CHEMBL1912526,c1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910895,nM,7200.0,uM,7.2,7200.0,5.142667503568732
CHEMBL1912526,Nc1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,CHEMBL1909629,CHEMBL1910899,nM,20000.0,uM,20.0,20000.0,4.698970004336019
CHEMBL1912526,c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)c2cc[nH]c2c1,CHEMBL1909629,CHEMBL1910901,nM,650.0,uM,0.65,650.0,6.187086643357144
CHEMBL1912526,c1cncc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)c1,CHEMBL1909629,CHEMBL1910902,nM,15000.0,uM,15.0,15000.0,4.823908740944319
CHEMBL1912526,c1cnc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)cn1,CHEMBL1909629,CHEMBL1910905,nM,13600.0,uM,13.6,13600.0,4.866461091629782
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cnccn4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910906,nM,5000.0,uM,5.0,5000.0,5.301029995663981
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(O[C@H]5CC[C@H](N)CC5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910907,nM,83.0,uM,0.083,83.0,7.080921907623926
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCNCC5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910908,nM,61.0,uM,0.061,61.0,7.214670164989233
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCCC(N)C5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910909,nM,81.0,uM,0.081,81.0,7.0915149811213505
CHEMBL1912526,C[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910910,nM,56.0,uM,0.056,56.0,7.251811972993799
CHEMBL1912526,CC[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910911,nM,26.0,uM,0.026,26.0,7.585026652029182
CHEMBL1912526,CC(C)[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910912,nM,72.0,uM,0.072,72.0,7.142667503568732
CHEMBL1912526,CC(C)(C)[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910913,nM,122.0,uM,0.122,122.0,6.913640169325252
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@@H](N)c5ccccc5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910914,nM,10.0,uM,0.01,10.0,8.0
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@H](N)c5ccccc5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910915,nM,20.0,uM,0.02,20.0,7.698970004336019
CHEMBL1919014,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1230165,nM,186.0,uM,0.186,186.0,6.730487055782084
CHEMBL1919014,NC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1649761,nM,1250.0,uM,1.25,1250.0,5.903089986991944
CHEMBL1919014,O=C(O)c1ccc2nc(Nc3cccc(Cl)c3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1649586,nM,294.0,uM,0.294,294.0,6.531652669587842
CHEMBL1919014,COC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915420,nM,894.0,uM,0.894,894.0,6.048662481204082
CHEMBL1919014,O=C(O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1649765,nM,94.0,uM,0.094,94.0,7.026872146400302
CHEMBL1919014,NC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915421,nM,54.0,uM,0.054,54.0,7.267606240177032
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915422,nM,18.0,uM,0.018,18.0,7.7447274948966935
CHEMBL1919014,O=C(NC1CC1)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915424,nM,74.0,uM,0.074,74.0,7.130768280269024
CHEMBL1919014,COCCNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915425,nM,158.0,uM,0.158,158.0,6.801342913045577
CHEMBL1919014,Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915426,nM,18.0,uM,0.018,18.0,7.7447274948966935
CHEMBL1919014,Clc1cccc(Nc2nc3c(-c4nnco4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915427,nM,117.0,uM,0.117,117.0,6.931814138253839
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915428,nM,8.0,uM,0.008,8.0,8.096910013008056
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915429,nM,20.0,uM,0.02,20.0,7.698970004336019
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CCCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915430,nM,26.0,uM,0.026,26.0,7.585026652029182
CHEMBL1919014,OCCNc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915431,nM,55.0,uM,0.055,55.0,7.259637310505756
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(N3CCCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915432,nM,174.0,uM,0.174,174.0,6.7594507517174005
CHEMBL1919014,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915433,nM,10.0,uM,0.01,10.0,8.0
CHEMBL1919014,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915434,nM,26.0,uM,0.026,26.0,7.585026652029182
CHEMBL1919014,COc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915435,nM,92.0,uM,0.092,92.0,7.036212172654444
CHEMBL1919014,C#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915436,nM,10.0,uM,0.01,10.0,8.0
CHEMBL1919014,Clc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915437,nM,21.0,uM,0.021,21.0,7.6777807052660805
CHEMBL1919014,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915438,nM,6.0,uM,0.006,6.0,8.221848749616356
CHEMBL1919014,CN(c1ccccc1Cl)c1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915439,nM,15.0,uM,0.015,15.0,7.823908740944319
