smiles,pIC50
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1OCCC#N,8.511449283499555
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC(N)CC3)n2)n1,8.51
C[C@]12O[C@H](C[C@H](O)[C@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,8.51
Nc1nnc(-c2ccc3[nH]cc(-c4nccc(Nc5ccccc5)n4)c3c2)o1,8.508778423760717
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(F)cc4F)nn23)C1,8.508638306165727
COCC1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,8.505845405981557
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCC[C@H](N)CC1,8.5
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,8.496209316942819
O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5c(F)cccc5F)nc34)cc21,8.494850021680094
C[C@H](c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,8.494850021680094
CC1(C)COCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.494850021680094
N[C@H]1C[C@@H](F)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,8.494850021680094
c1cc(C2CC2)nc(-c2c[nH]c3ccc(-c4nnc(NC5COC5)o4)cc23)n1,8.494307492587799
CN(C)[C@H]1CCCN(c2ccnc(-c3c[nH]c4ccc(-c5nnc(N)o5)cc34)n2)C1,8.489053051327026
CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OC)[C@@H](C)C3)ccc2F)c(F)c1,8.481486060122112
CCn1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)c1=O,8.48
CN(c1ncc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,8.478861916295964
CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,8.47237009912866
Cc1nc2cccc(-c3cc4c([nH]3)C[C@@H](C)NC4=O)c2nc1NC(C)(C)C,8.47237009912866
Cc1nc2cccc(-c3[nH]c4c(c3C)C(=O)NCC4)c2nc1NC(C)(C)C,8.471083299722345
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3C[C@@H](N)C[C@H](F)C3)n2)n1,8.47
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)c1,8.47
OC1CN(c2cncc(-c3cc4c(cn3)cnn4-c3cccc(N4CCNCC4)n3)n2)C1,8.47
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,8.468521082957745
CNc1cccc(-n2ncc3cnc(-c4cncc(C)n4)cc32)n1,8.46
Cc1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](N)C3)n2)sn1,8.46
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C(C)(C)C)c(NC5(C)CC5)nc34)[nH]c21,8.455931955649724
Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC(C)(C)C,8.455931955649724
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCC(O)C1,8.455931955649724
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC[C@@H](N)CC1,8.45
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC(O)C(O)C3)n2)n1,8.45
Cc1nc2ccc(F)c(-c3cc(C(N)=O)c(C)[nH]3)c2nc1NC1(C)CC1,8.448550002027124
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1S(=O)(=O)CCO,8.448550002027124
CC(C)(C)Nc1ncc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.441291429466835
COc1ccc(-n2ncc3cnc(-c4cncc(C)n4)cc32)nc1N1CCNCC(O)C1,8.44
Cc1nc2cccc(-c3cc4c([nH]3)[C@H](CO)NC4=O)c2nc1NC1CC1,8.434152181326482
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OC)[C@@H](C)C3)ccc2F)c(F)c1,8.434152181326482
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(N5CCCC[C@@H]5N)n4)c3c2)s1,8.431563585583115
Cc1nc2cccc(-c3cc4c(=O)[nH]ncc4[nH]3)c2nc1NC(C)(C)C,8.430626090384955
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@@H](NC(=O)OC)[C@@H](C)C3)ccc2F)c(F)c1,8.42712839779952
CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C#N,8.424812155072338
Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)CNC4=O)c2nc1NC1CC1,8.42021640338319
Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](S(C)(=O)=O)[C@@H](C)C3)ccc2F)c(F)c1,8.414539270491499
Nc1nnc(-c2ccc3[nH]cc(-c4nccc(-c5ccccc5)n4)c3c2)o1,8.412738150307465
c1cc(N2CCCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)c4)cc32)c1,8.41
CCc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)c1,8.41
c1cc(N2CCCNCC2)nc(-n2ncc3cnc(-c4cnn(C5CCC5)c4)cc32)c1,8.41
O=C1NCCc2[nH]c(-c3c(F)ccc4ccc(Nc5ccccc5)nc34)cc21,8.4089353929735
C[C@@H]1C[C@H](N)CN(c2ccncc2Nc2nnc3ccc(-c4c(F)cccc4F)nn23)C1,8.4089353929735
Cc1nc2cccc(-c3cc4c([nH]3)C[C@H](C)NC4=O)c2nc1NC(C)(C)C,8.402304814074487
CN(C)Cc1nc2c(sc3ccc(-c4cccc(O)c4)cc32)c(=O)[nH]1,8.4
FC(F)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,8.4
Cc1cc(-c2ccncc2NC(=O)c2nc(-c3ccccc3F)ccc2N)cc(N)n1,8.4
COc1cc(-c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)cc(N)n1,8.4
Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,8.4
CCn1cc(-c2cc3c(-c4cccc(N5CCOCC5)n4)n[nH]c3cn2)cn1,8.4
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cc(O)cc3F)n2)C1,8.397940008672037
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@@H]3C[C@H](N)C[C@H](N)C3)n2)c1F,8.397940008672037
COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)cs2)c1F,8.397940008672037
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(O)cc3F)n2)C1,8.397940008672037
COCC(C)(C)C#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,8.397940008672037
C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3ccncc3F)n2)C[C@@H](N)[C@@H]1O,8.397940008672037
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CC[C@H](O)CC1,8.397940008672037
N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2cccc(-c3c(F)cc(O)cc3F)n2)C1,8.397940008672037
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C1,8.397940008672037
COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)CC(C)(C)C3)ccc2F)c(F)c1,8.397940008672037
Fc1ncccc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,8.397940008672037
Nc1cc(F)c(-c2ccccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CC[C@H](O)[C@H](N)C1,8.397940008672037
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1,8.397940008672037
COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,8.397940008672037
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@H](O)[C@@H](C)C3)n2)c1F,8.397940008672037
NC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,8.397940008672037
CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,8.397940008672037
Nc1ccc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CC[C@H](O)[C@H](N)C1,8.397940008672037
N[C@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,8.397940008672037
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CC[C@H](O)[C@H](N)C1,8.397940008672037
Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,8.397940008672037
CC1CC(N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,8.397940008672037
N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(O)cc3F)n2)C1,8.397940008672037
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N(C)C)C1,8.397940008672037
CC(C)Nc1cncc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,8.395234115296113
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](OC)[C@@H](C)C3)ccc2F)c(F)c1,8.39469495385889
Cn1c(NC(C)(C)C)nc2c(-c3cc4n(c3)CCNC4=O)cccc2c1=O,8.39254497678533
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(C2CC2)nn1,8.39254497678533
c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncs4)cc32)c1,8.39
CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,8.387216143280265
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](O)C3)n2)n1,8.38
CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4cncc(C5CC5)n4)c3c2)o1,8.371406744148741
c1ccc(-n2ncc3cnc(-c4cncc(NC5CNC5)n4)cc32)nc1,8.37
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](N)C3=O)n2)n1,8.37
CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cn1,8.37
C=Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,8.37
C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(-c2ccsc2)nn1,8.368556230986828
CCN(c1ccccc1)c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.366531544420413
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1SC(C)(C)C,8.366531544420413
c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)cc1,8.366531544420413
CC1CNC(=O)c2cc(-c3cccc4ncc(Nc5ccccc5)nc34)[nH]c21,8.366531544420413
c1cc(C2CC2)nc(-c2c[nH]c3ccc(-c4nnc(C5CC5)o4)cc23)n1,8.364817951343733
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H](C)C(F)(F)F,8.364516253185087
CN[C@H]1CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1,8.36
CN(c1ccccc1)c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.356547323513812
COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)ccc2F)c(F)c1,8.354577730650908
N[C@@H]1CCCN(c2cccc(-n3ncc4cnc(-c5cncs5)cc43)n2)C1,8.35
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCCC1O,8.346787486224656
Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NCC(F)F,8.34008379993015
CCc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNC[C@@H](O)C3)n2)c1,8.34
CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](N)C3)n2)cn1,8.34
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(C3CCNCC3)n2)n1,8.34
N[C@@H]1CCC[C@@H](Nc2ccc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)C1,8.337242168318426
O=C1NCCc2[nH]c(-c3cccc4ccc(Oc5cccnc5)nc34)cc21,8.337242168318426
O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5ccccc5F)nc34)cc21,8.337242168318426
CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4ccnc(C5CC5)n4)c3c2)o1,8.332547047110046
Cc1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)sn1,8.33
OCC(O)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,8.33
O[C@@H]1CNCCN(c2cccc(-n3ncc4cnc(-c5cnn(CC(F)(F)F)c5)cc43)n2)C1,8.33
C[C@H]1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1C#N,8.329754146925875
C=C(C)CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,8.327902142064282
O=C1NCCc2[nH]c(-c3cccc4ccc(Oc5c(F)cccc5F)nc34)cc21,8.327902142064282
CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,8.326979092871104
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(N5CCCCC5)n4)c3c2)o1,8.321937095025655
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CC[C@@H](N)C3)n2)n1,8.32
C[C@H]1CCCN(c2ccnc(-c3c[nH]c4ccc(-c5nnc(N)o5)cc34)n2)C1,8.318125877871353
CO/N=C1\[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,8.31695296176115
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(C5CC5)n4)c3c2)o1,8.314347815884476
O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NCC3(F)CCNCC3)nc12,8.31
CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,8.309803919971486
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(CC(C)(C)C)nc34)[nH]c21,8.309803919971486
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCCC1,8.309803919971486
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C,8.309803919971486
CN1CCCN(C(=O)c2ccc(F)c(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1,8.301029995663981
C#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,8.301029995663981
Fc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,8.301029995663981
N[C@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,8.301029995663981
C[C@H]1CN(c2ccncc2NC(=O)c2cccc(-c3ccccc3F)n2)C[C@@H](N)[C@@H]1O,8.301029995663981
COc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,8.301029995663981
N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,8.301029995663981
COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,8.301029995663981
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,8.301029995663981
C[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,8.301029995663981
N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,8.301029995663981
C[C@@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@@H](N)[C@H]1O,8.301029995663981
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1F,8.301029995663981
C[C@@H]1C[C@H](O)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C1,8.301029995663981
N[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(C3CCCCC3)n2)C[C@H](C(F)(F)F)C1,8.301029995663981
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C[C@@H](N)[C@H]1O,8.301029995663981
COC[C@@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,8.301029995663981
Fc1ccncc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,8.301029995663981
Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)CC(C)(C)C3)ccc2F)c1F,8.301029995663981
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cccc(F)c3F)n2)C1,8.301029995663981
CC(C)CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,8.301029995663981
CNC(=O)c1cccc2c1nc(Nc1cccc(OC)c1Cl)c1ccncc12,8.301029995663981
C[C@@H]1C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@H](N)[C@H]1O,8.301029995663981
CN(C)Cc1nc2c(sc3ccc(N4CCCC4)cc32)c(=O)[nH]1,8.3
CN(C)Cc1nc2c(sc3ccc(-c4ccc(O)c(F)c4)cc32)c(=O)[nH]1,8.3
Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cn1,8.3
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCNCC1,8.3
COCCC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,8.292429823902063
FC(F)(F)Cn1cc(-c2cc3c(cn2)cnn3-c2ccnc(N3CCCNCC3)n2)cn1,8.29
CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3N3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)n2)c1,8.288192770958808
CC(C)Oc1cncc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,8.285921835018144
COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3cc(C(=O)NC(C)C)ccc3F)ccc2N)C[C@@H]1C,8.284832642151542
C[C@H]1NC(=O)c2cc(-c3cccc4c3N=C(NC(C)(C)C)N(C)S4(=O)=O)[nH]c21,8.2839966563652
O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5c(F)cccc5Cl)nc34)cc21,8.2839966563652
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(C(C)(C)O)nn1,8.278189384787453
CN(C)C(=O)c1ccc(F)c(-c2ccc3cnc(Nc4cnccc4N4CCC[C@H](N)C4)n3n2)c1,8.275724130399212
CC1(C)CNCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.275724130399212
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,8.275724130399212
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)ccc2F)c(F)c1,8.27490547891853
OCCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cn1,8.27
c1cc(-c2n[nH]c3cnc(-n4ccnc4)cc23)nc(N2CCNCC2)c1,8.27
COCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,8.267606240177031
C[C@H]1[C@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,8.267606240177031
C[C@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,8.267606240177031
CC(C)Oc1cccc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,8.262966468666122
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(C3(O)CCCNC3)n2)n1,8.26
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCC1,8.259637310505756
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCOCC1,8.2518119729938
CNc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,8.251037138743838
CC1(C#Cc2c(Cl)c3c(Cl)cc(C(N)=O)nc3n2[C@H]2CCCNC2)COC1,8.244125144327509
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)COC1,8.244125144327509
Clc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,8.24
CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](S(C)(=O)=O)[C@@H](C)C3)ccc2F)c(F)c1,8.23807216157947
Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)CO,8.236572006437063
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(NC2COC2)o1,8.233438447362468
CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccc1,8.231361898752386
O=C(Nc1c[nH]c2ncccc12)c1cnn2ccc(NC[C@H]3CCNC[C@@H]3F)nc12,8.23
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CNC1,8.229147988357855
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O,8.226945306635738
CCN(c1ccccc1)c1ccc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.221848749616356
Cc1ccc(-c2cncc(NCCN(C)C)n2)cc1CC1SC(=O)NC1=O,8.221848749616356
Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2ccsc12,8.221848749616356
COc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,8.221848749616356
CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)=CC(O)C1,8.221848749616356
NC(=O)c1cc(Cl)c2c(Cl)c(I)n(C3CCC(N)CC3)c2n1,8.221848749616356
Cc1cn([C@@H](C)[C@H]2CCNC[C@H]2F)c2nc(C(N)=O)cc(Cl)c12,8.221848749616356
NC(=O)c1cc(Cl)c2c(Cl)c(I)n(C3CCCNC3)c2n1,8.221848749616356
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NC5CCCC5)n4)c3c2)s1,8.221848749616356
NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3CC3)n(C3CCCNC3)c2n1,8.221848749616356
NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1,8.221848749616356
Fc1cnccc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,8.221848749616356
Cc1cn([C@@H](C)[C@]2(F)CCNC2)c2nc(C(N)=O)cc(Cl)c12,8.221848749616356
Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(NC4CCNCC4)n3)c2c1,8.221848749616356
Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,8.221848749616356
Cc1cc2c(Nc3ccccc3F)nc3c(-c4nnc[nH]4)cccc3c2s1,8.221848749616356
Fc1cccnc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,8.221848749616356
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(F)ccc3F)n2)C1,8.221848749616356
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2cccc(-c3cc(O)ccc3F)n2)C1,8.221848749616356
Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.221848749616356
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N2CCOCC2)C1,8.221848749616356
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3cc(O)ccc3F)ccc2F)C1,8.221848749616356
Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,8.221848749616356
Cc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.221848749616356
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](O)[C@@H]1O,8.221848749616356
Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NCC(F)(F)F,8.220403508742175
CN(C)Cc1nc2c(sc3ccc(-c4ccoc4)cc32)c(=O)[nH]1,8.22
Nc1ccc(-c2ccncc2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,8.22
CN(C)Cc1nc2c(sc3ccc(-c4ccc(OCCCN)cc4)cc32)c(=O)[nH]1,8.22
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC[C@H](NCC(F)F)CC1,8.22
Nc1ccc(-c2ccccn2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,8.22
COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H]1C,8.216811308924742
CC(O)CC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,8.214670164989233
NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3CNCCO3)n([C@H]3CCCNC3)c2n1,8.214670164989233
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCOC1,8.214670164989233
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)C,8.214670164989233
