smiles,pIC50
CC1CNC(=O)c2cc(-c3cccc4ccc(Cl)nc34)[nH]c21,6.436518914605589
c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)c4)cc32)c1,8.04
CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccn1,7.531652669587842
CN(C)CCNc1cncc(-c2cccc(/C=C3\SC(=S)NC3=O)c2)n1,8.154901959985743
Cc1c(Br)c(Br)c2c3c1nc(N1CCNCC1)n3CCC2,6.525492360883025
O=c1[nH]c(-c2cc(F)ccc2Cl)nc2c1oc1ccc(Br)cc12,6.185086818724926
CC(C)CC1CNC(=O)c2cc(-c3cccc4cccnc34)[nH]c21,6.555955204081924
Cc1nnc(-c2nc3cccc(-c4cc5c([nH]4)CCNC5=O)c3nc2NC(C)(C)C)o1,7.126098402135539
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCN(C5CC5)C(=O)C4)cnc23)C1,7.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC(N)CC1,7.83
c1cnc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)cn1,4.866461091629782
Nc1oc2cc(CCN3CC[C@@H](F)C3)cnc2c1C(=O)Nc1cnccc1N1C[C@@H](N)C[C@@H](C(F)(F)F)C1,8.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CNCCS(C)(=O)=O,7.690369832574102
CCCc1cnc2c(C(=O)Nc3cnccc3N3C[C@H](C)C[C@H](N)C3)c(N)oc2c1,7.259637310505756
Cn1c(NC(C)(C)C)nc2c(-c3cc4n(c3)CCNC4=O)cccc2c1=O,8.39254497678533
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1[S@+](C)[O-],6.974243685465586
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(NC2COC2)o1,8.233438447362468
Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,8.698970004336019
N[C@H]1CCCN(c2ncncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1,4.602
O=C(O)c1cc2cc(C(F)(F)F)ccc2o1,4.8696662315049934
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)c1cnccn1,6.787812395596042
CN(C)CCCNc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1,6.200659450546418
C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)C12OCCO2,6.484908060176076
C[C@]1(N)CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,8.657577319177793
CN1CCOc2c1cnn1c(-c3ccc4c(F)ccc(NCC5(F)CCNCC5)c4n3)nnc21,5.521433504406157
C[C@H]1CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H](N)[C@@H]1O,7.0
Cn1c(-c2ccc(N3CCNCC3)cc2)cc2c(Cl)cc(C(N)=O)nc21,4.523
CC1CCN(c2cncc(-c3c[nH]c4ccc(-c5nnc(N)s5)cc34)n2)CC1,7.306360973838451
CN1CCN(Cc2nc3c(oc4ccc(I)cc43)c(=O)[nH]2)CC1,6.853871964321762
CO/N=C1/[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,7.793984123236656
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)COC1,8.244125144327509
Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(OC4CNCCC45CC5)n3)c2c1,8.522878745280337
CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C#N,8.424812155072338
Cn1ncc(NC(=O)c2cncc(-c3ccccc3F)n2)c1N1CCC[C@H](N)CC1,6.24
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCCC(N)C3)n2)n1,8.97
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CCC2,5.228192121000895
FC(F)(F)c1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,6.446116973356125
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,5.854
C[C@@H]1C[C@H](O)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C1,8.301029995663981
CC1(C)CCCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,8.638272163982407
N[C@H]1CCCN(c2ccncc2Nc2nnc3ccc(-c4c(F)cccc4F)nn23)C1,7.450996737974212
N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(F)ccc3F)n2)C1,7.602059991327963
NC[C@@H](NC(=O)C[C@@H]1CNC(=O)c2cc(-c3ccnc(F)c3)cn21)c1ccccc1,6.29929628285498
Nc1cc(F)c(-c2c(F)cccc2F)nc1C(=O)Nc1cnc2c(c1N1CCC[C@H](N)C1)CCCN2,7.0
FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,6.393618634889395
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CCCC1,7.521433504406157
COc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,7.520280764560429
CCO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C,8.769551078621726
CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C(C)C)CC2,7.619788758288394
CNc1nnc(-c2ccc3[nH]cc(-c4cccc(-n5cnc(C)c5)n4)c3c2)s1,8.082022117407092
Cc1nc2cccc3c2nc1NC[C@@H](C)CC[C@H]1CNC(=O)c2cc-3[nH]c21,9.522878745280336
CN(C)Cc1nc2c(sc3ccc(C(F)(F)F)cc32)c(=O)[nH]1,7.44
Cc1nc2cccc3c2nc1NC/C=C\C[C@H]1CNC(=O)c2cc-3[nH]c21,10.154901959985745
NC1C=C(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)CCC1,6.723538195826756
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(N5CCOCC5)n4)c3c2)s1,7.229147988357855
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N(C)CC(F)F)cnc23)C1,7.0
c1cc(N2CCCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)c4)cc32)c1,8.41
O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,6.0
c1cc(-c2n[nH]c3cnc(C4CCCOC4)cc23)nc(N2CCNCC2)c1,7.58
COC[C@@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,8.301029995663981
Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)C3(CC3)NC4=O)cccc2c1=O,9.39040559077478
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCCC[C@@H]4C)cnc23)C1,6.259637310505756
NCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,6.853871964321762
Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCCC(N)C5)n4)cc23)c(F)n1,7.0915149811213505
N[C@H]1CCCN(c2c(NC(=O)c3csc(-c4c(F)cccc4F)n3)cnc3sccc23)C1,5.699
CCCc1cc2nc(C(=O)Nc3cnccc3N3C[C@H](C)C[C@H](N)C3)ccc2s1,7.0
COc1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1.Cl,4.0
c1cc(-c2c[nH]c3ccc(-c4nncs4)cc23)nc(N2CCOCC2)c1,6.805069600782276
O=C(Nc1cnccc1O[C@H]1CC[C@H](O)CC1)c1csc(-c2c(F)cccc2F)n1,7.443697499232712
FC(F)(F)c1cccc(-c2cnn3ccc(NCC4CCOCC4)nc23)c1,5.705533773838407
FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CCNCC4)nc32)c1,6.1938200260161125
Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=S)c2nc1NC(C)(C)C,8.559090917934782
COc1ccc(F)c(-c2csc3ccc(C(=O)Nc4cnccc4N4C[C@H](C)C[C@H](N)C4)nc23)c1F,6.259637310505756
Cc1cc(-c2ccncc2NC(=O)c2nc(-c3ccccc3F)ccc2N)cc(N)n1,8.4
CO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N,6.884955604741586
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,7.862013267276469
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)c2)C1,6.259637310505756
Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,6.120330794367947
O=c1[nH]c(CN2CCC2)nc2c1oc1ccc(Br)cc12,7.167491087293763
NCCOc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,9.09
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCNCC1,8.3
O=C1NCCc2[nH]c(-c3cccc4cnc(Oc5ccccc5)nc34)cc21,7.39577394691553
COc1ccc(F)c(-c2coc3ccc(C(=O)Nc4cnccc4N4C[C@H](C)C[C@H](N)C4)nc23)c1F,7.0
Cc1cc2c(Nc3ccccc3F)nc3c(-c4nnc[nH]4)cccc3c2s1,8.221848749616356
CC(=O)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,7.696803942579511
O=C1NCCc2[nH]c(-c3cccc4ccc(Cc5ccccc5)nc34)cc21,7.431798275933005
CN(C)CC#Cc1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1,7.0
COc1cc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)C[C@@H](C(F)(F)F)C3)n2)c(F)c1,8.698970004336019
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C1,6.259637310505756
Cc1cc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1Oc1ccccc1,8.045757490560675
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(NC5CCCCC5)n4)c3c2)s1,6.6439741428068775
O=C1/C(=C/c2c[nH]c3nc(Cl)ccc23)Oc2c1ccc(O)c2CN1CCNCC1,6.853871964321762
O=C(O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,7.026872146400302
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)c2)C1,6.259637310505756
NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,8.096910013008056
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C[C@@H](N)[C@H]1OCCS(C)(=O)=O,9.327902142064282
Cc1ccc(C(C)C)c(O)c1/C=N/N=C1\NC(=O)C(CC(=O)O)S1,5.85949195696182
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(O[C@@H]5CCCNC5)n4)c3c2)o1,7.88907375773358
CC(C)c1coc2ccc(CNc3cnccc3N3C[C@H](C)C[C@H](N)C3)nc12,6.259637310505756
C[C@@H](O)c1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,8.709965388637482
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3ccc(N4CCC(C(F)(F)F)C4)cc3n2)C1,6.823908740944319
CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNC(C)(C)C3)n2)cn1,7.8
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,4.523
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.0
c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,4.602
CC[C@@H]1CNC(=O)c2cc(-c3cccc4ccc(Nc5ccccc5)nc34)[nH]c21,7.527243550682788
NC(=O)c1cc(Cl)c2c(Cl)c(I)n(C3CCCNCC3)c2n1,7.823908740944319
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C(F)(F)F)CC1,9.471083299722345
NC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,7.267606240177032
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,5.0
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4CCOCC4)cc3F)n2)C1,7.0
COc1cccc(-c2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)c1Cl,5.759201228882668
O=c1[nH]c(-c2ccc(Cl)cc2Cl)nc2c1oc1ccc(Br)cc12,6.533132379645891
N[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,7.267606240177032
C[C@H]1CN(c2ccncc2NC(=O)c2ccc3ccc(N4CCCC4)cc3n2)C[C@@H](N)[C@@H]1O,7.0
C[C@H]1CN(c2ccncc2NC(=O)c2ccc3occ(C4CC4)c3n2)C[C@@H](N)[C@@H]1O,7.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)N,8.200659450546418
C[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@@H]1N,7.489454989793388
CCn1cc(-c2cnc3ccc(C(=O)Nc4cnccc4N4C[C@@H](N)[C@H](O)[C@@H](C5CC5)C4)nc3c2)cn1,7.0
CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1cccnc1,8.585026652029182
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CC[C@H](F)C4)cnc23)C1,7.0
CNc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5.301029995663981
Nc1cc(F)c(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,9.0
Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N4CCNCC4)n3)c2c1,7.5376020021010435
Cl.O=C1Nc2ccc(F)cc2/C1=C\c1ccc(-c2cccc(C(=O)NCCN3CCCC3)c2)o1,6.896196279044043
C[C@H]1C[C@@H](N)C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,6.282329496997738
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4C[C@@H](O)C[C@H]4C)cnc23)C1,7.0
CC(=O)O[C@H]1CC[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@H]1N,8.154901959985743
CCN(CC)c1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,7.698319050706424
C[C@@H]1C[C@H](N)CN(c2c(NC(=O)c3ccc(F)c(-c4c(F)cc(C(C)(C)O)cc4F)n3)cnc3c2CC[C@@H]3O)C1,7.0
O=C(O)c1cc2cc(Br)cc(C(=O)NCC3CCNCC3)c2o1,5.886056647693163
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1,7.085656842880559
Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)cn1,7.92
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)CC1,9.044793462458058
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3ccc(N4CCCC4)cc3n2)C1,6.823908740944319
N#CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cn1,8.83
O=C(O)c1nc2ccc(Cl)cc2nc1Nc1cccc(O)c1,6.769551078621726
Fc1ccncc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,8.301029995663981
CC1CN(C)c2c(NCC3CCN(C)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c2O1,6.259637310505756
C#Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,8.76
Nc1cc(-c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)ncn1,7.57
C[C@H]1CN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnc3c2CCO3)C[C@@H](N)[C@@H]1O,7.0
CC(C)(CN)COc1cccc2ccc(-c3nnc4ccc(Br)cn34)nc12,6.995678626217358
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3oc(-c4ccc(N5CCOCC5)nc4)cc3n2)C1,5.259637310505756
CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,7.397940008672037
CO[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,5.441291429466834
N[C@H]1CCCN(c2c(NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)cnc3c2CCO3)C1,6.259637310505756
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@@H]3CCC[C@H](N)C3)n2)c1F,7.958607314841775
Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@@H](N)c5ccccc5)n4)cc23)c(F)n1,8.0
COc1cncc(-c2coc3ccc(C(=O)Nc4cnccc4N4C[C@H](C)C[C@H](N)C4)nc23)c1,5.259637310505756
N[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC[C@@H]1O,7.958607314841775
O[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,6.570247719997592
CC(=O)NCC(=O)Nc1ccc2cnn(-c3cncc(C#N)n3)c2c1,4.523
C[C@@H]1C[C@H](N)CN(c2c(NCc3ccc(F)c(-c4c(F)cccc4F)n3)cnc3c2CC[C@H]3O)C1,5.259637310505756
COc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)c1,6.208674339737489
Cn1ncc(NC(=O)c2c(N)oc3c(Cl)ccnc23)c1N1CCCC(N)CC1,6.259637310505756
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,7.568636235841013
O=C(O)c1cc2cc(-c3cncc(NC4CNC4)n3)ccc2o1,7.0
O=C1NCC(Cc2ccccc2)c2[nH]c(-c3cccc4cccnc34)cc21,6.686132779630847
COCC1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,8.505845405981557
CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3ccccc3)c21,5.846
CC(C)C(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,7.3060972589339395
C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(C3CCCCC3)n2)C[C@@H](N)[C@@H]1O,8.522878745280337
COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](S(C)(=O)=O)[C@@H](C)C3)ccc2F)c(F)c1,8.132532512140948
NC1CC(C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,8.522878745280337
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(N2CCNCC2)o1,7.666955970176513
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2F)C1,8.154901959985743
Nc1oc2cc(Cl)cnc2c1C(=O)Nc1cnccc1N1C[C@@H](N)C[C@@H](C(F)(F)F)C1,7.259637310505756
N[C@H]1CCCN(c2c(NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)cnc3c2CCC3)C1,7.0
CCc1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,6.259637310505756
CC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,7.601365675461608
O=C1NCCc2[nH]c(-c3cccc4ccc(Oc5cccc(F)c5)nc34)cc21,8.040958607678906
Cc1cccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2[C@@H](CCNC(=N)N)CNC3=O)c1,7.920818753952375
CN1CCOc2c(N3CCC(N(C)C)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,6.0
CCN(CC)CCNc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1,6.508638306165727
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc4ncccc4c3F)n2)C1,6.259637310505756
COc1cc(F)c(-c2nc(CNc3cnccc3N3C[C@H](C)C[C@H](N)C3)ccc2F)c(F)c1,7.0
CC(=O)c1ccnc(-c2c[nH]c3ccc(-c4nnc(NC(C)C)o4)cc23)n1,7.150089441698504
c1cc(-c2nnc[nH]2)c2nc(N3CCOCC3)c3ccsc3c2c1,8.0
N[C@H]1CCN(c2nnc(-c3ccc4[nH]cc(-c5ccccc5F)c4c3)s2)C1,6.611774427476302
Cc1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](N)C3)n2)sn1,8.46
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](O)C3)n2)n1,8.38
Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](C)[C@@H](OCCS(C)(=O)=O)[C@@H](N)C3)ccc2F)c(F)c1,5.605005790081489
Nc1sc2cc(C3CCOCC3)cnc2c1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,7.259637310505756
c1ccc2cc(-c3cnn4ccc(N5CCNCC5)nc34)ccc2c1,5.835052627378158
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@@H](N)[C@H]1O,8.522878745280337
COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,4.523
CC(C)(CN)COc1cccc2ccc(-c3nnc4ccc(-c5ccccc5)cn34)nc12,6.7594507517174005
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N(C)CC(F)(F)F)cnc23)C1,7.0
CN1CCOc2c1c(NCCc1cccnc1)nn1c(-c3cccc(OC(F)(F)F)c3)nnc21,6.259637310505756
CC(C)Nc1ccc2cnn(-c3cncc(NCCCN)n3)c2c1,6.853871964321762
Cc1nc2cccc(-c3cc4c([nH]3)CCN(C(=O)OC(C)(C)C)C4=O)c2nc1NC(C)(C)C,7.185752404268079
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.0
CCCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,8.698970004336019
CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O,5.854
C[C@H]1CN(c2c(NC(=O)c3ccc(F)c(-c4c(F)cc(OC5CCCOC5)cc4F)n3)cnc3c2CCO3)C[C@@H](N)[C@@H]1O,7.0
COCC(=O)Nc1cccc(CNc2nnc(-c3ccc4[nH]cc(-c5ccccc5F)c4c3)s2)c1,5.599677916395201
O[C@H]1CC[C@@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,6.818156412055227
N[C@@H]1CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CC[C@H]1O,6.638272163982407
O=C(Nc1c[nH]c2ncc(-c3c(F)cccc3F)cc12)c1cnn2ccc(NC[C@H]3CCNC[C@@H]3F)nc12,10.43
CC1CCCCN1c1ccnc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,8.660349842386315
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C1,7.0
COc1ccc(/C=C/C(=N)/C=C2/C(=O)Nc3cc(Br)ccc32)cc1,6.292429823902063
CC(C)Oc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,7.769551078621726
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,4.523
CNc1nnc(-c2ccc3[nH]cc(-c4cnc5ccccc5c4)c3c2)s1,5.787812395596042
COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4COC4)cc3F)n2)C[C@@H]1C,8.774690718274137
Nc1sc2cc(F)cnc2c1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,6.259637310505756
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,8.275724130399212
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(N)=O,7.643974142806877
CN1CCC(CNc2nn3c(-c4cccc(N(C)C)c4)nnc3c3c2N(C)CCO3)CC1,6.0
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3occ(-c4c(F)cccc4F)c3n2)C1,7.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC[C@@H](N)CC1,8.45
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,5.0
CN1CCOc2c1cnn1c(-c3ccc4cccc(NC5CCCCC5)c4c3)nnc21,5.094743951251549
O=C(O)c1cc2cc(Br)cc(OCC3CCNCC3)c2o1,6.6020599913279625
Cn1ncc(NC(=O)c2c(N)sc3ccc(Cl)nc23)c1N1CCCC(N)CC1,6.259637310505756
Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3OC3CNC3)n2n1,7.00436480540245
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,5.0
Nc1oc2cc(C(F)(F)F)cnc2c1C(=O)Nc1cnccc1N1C[C@@H](N)[C@H](O)[C@@H](C2CC2)C1,7.259637310505756
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,7.00436480540245
CN(CCN1CCOCC1)c1nn2c(-c3cccc(OC(F)(F)F)c3)nnc2c2c1N(C)CCO2,6.259637310505756
C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1C#N,7.133122185662502
C[C@@H]1C[C@H](N)CN(c2ccncc2Nc2ncc3ccc(-c4ccccn4)nn23)C1,8.886056647693163
O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(-c2cccc(C(=O)NCCN3CCCC3)c2)o1,7.207608310501747
